Name,Version,Val,States,ID,Data,Name,Flags
,10,5,8_stone_slab_type_3=polished_diorite | 1_top_slot_bit=0,43,0,double_stone_slab,
,10,6,8_stone_slab_type_3=granite | 1_top_slot_bit=0,43,3,double_stone_slab,
,10,7,8_stone_slab_type_3=polished_granite | 1_top_slot_bit=0,43,0,double_stone_slab,
double_stone_slab4,10,0,8_stone_slab_type_4=mossy_stone_brick | 1_top_slot_bit=0,43,5,double_stone_slab,
,10,1,8_stone_slab_type_4=smooth_quartz | 1_top_slot_bit=0,43,7,double_stone_slab,
,10,2,8_stone_slab_type_4=stone | 1_top_slot_bit=0,43,3,double_stone_slab,
,10,3,8_stone_slab_type_4=cut_sandstone | 1_top_slot_bit=0,43,1,double_stone_slab,
,10,4,8_stone_slab_type_4=cut_red_sandstone | 1_top_slot_bit=0,181,0,double_stone_slab2,
double_wooden_slab,,0,1_top_slot_bit=0 | 8_wood_type=oak,125,0,double_wooden_slab,
,,1,1_top_slot_bit=0 | 8_wood_type=spruce,125,1,double_wooden_slab,
,,2,1_top_slot_bit=0 | 8_wood_type=birch,125,2,double_wooden_slab,
,,3,1_top_slot_bit=0 | 8_wood_type=jungle,125,3,double_wooden_slab,
,,4,1_top_slot_bit=0 | 8_wood_type=acacia,125,4,double_wooden_slab,
,,5,1_top_slot_bit=0 | 8_wood_type=dark_oak,125,5,double_wooden_slab,
dragon_egg,,,,122,0,dragon_egg,
dried_kelp_block,,,,269,0,dried_kelp_block,
dropper,,0,3_facing_direction=0 | 1_triggered_bit=0,158,0,dropper,
,,1,3_facing_direction=1 | 1_triggered_bit=0,158,1,dropper,
,,2,3_facing_direction=2 | 1_triggered_bit=0,158,2,dropper,
,,3,3_facing_direction=3 | 1_triggered_bit=0,158,3,dropper,
,,4,3_facing_direction=4 | 1_triggered_bit=0,158,4,dropper,
,,5,3_facing_direction=5 | 1_triggered_bit=0,158,5,dropper,
,,8,3_facing_direction=0 | 1_triggered_bit=1,158,8,dropper,
,,9,3_facing_direction=1 | 1_triggered_bit=1,158,9,dropper,
,,10,3_facing_direction=2 | 1_triggered_bit=1,158,10,dropper,
,,11,3_facing_direction=3 | 1_triggered_bit=1,158,11,dropper,
,,12,3_facing_direction=4 | 1_triggered_bit=1,158,12,dropper,
,,13,3_facing_direction=5 | 1_triggered_bit=1,158,13,dropper,
emerald_block,,,,133,0,emerald_block,
emerald_ore,,,,129,0,emerald_ore,
enchanting_table,,,,116,0,enchanting_table,
end_brick_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,128,0,sandstone_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,128,1,sandstone_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,128,2,sandstone_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,128,3,sandstone_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,128,4,sandstone_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,128,5,sandstone_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,128,6,sandstone_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,128,7,sandstone_stairs,
end_bricks,,,,206,0,end_bricks,
end_gateway,,,,209,0,end_gateway,
end_portal,,,,119,0,end_portal,
end_portal_frame,,0,3_direction=0 | 1_end_portal_eye_bit=0,120,0,end_portal_frame,
,,1,3_direction=1 | 1_end_portal_eye_bit=0,120,1,end_portal_frame,
,,2,3_direction=2 | 1_end_portal_eye_bit=0,120,2,end_portal_frame,
,,3,3_direction=3 | 1_end_portal_eye_bit=0,120,3,end_portal_frame,
,,4,3_direction=0 | 1_end_portal_eye_bit=1,120,4,end_portal_frame,
,,5,3_direction=1 | 1_end_portal_eye_bit=1,120,5,end_portal_frame,
,,6,3_direction=2 | 1_end_portal_eye_bit=1,120,6,end_portal_frame,
,,7,3_direction=3 | 1_end_portal_eye_bit=1,120,7,end_portal_frame,
end_rod,,0,3_facing_direction=0,198,0,end_rod,
,,1,3_facing_direction=1,198,1,end_rod,
,,2,3_facing_direction=2,198,2,end_rod,
,,3,3_facing_direction=3,198,3,end_rod,
,,4,3_facing_direction=4,198,4,end_rod,
,,5,3_facing_direction=5,198,5,end_rod,
end_stone,,,,121,0,end_stone,
ender_chest,,2,3_facing_direction=2,130,2,ender_chest,
,,3,3_facing_direction=3,130,3,ender_chest,
,,4,3_facing_direction=4,130,4,ender_chest,
,,5,3_facing_direction=5,130,5,ender_chest,
farmland,,0,3_moisturized_amount=0,60,0,farmland,
,,1,3_moisturized_amount=1,60,1,farmland,
,,2,3_moisturized_amount=2,60,2,farmland,
,,3,3_moisturized_amount=3,60,3,farmland,
,,4,3_moisturized_amount=4,60,4,farmland,
,,5,3_moisturized_amount=5,60,5,farmland,
,,6,3_moisturized_amount=6,60,6,farmland,
,,7,3_moisturized_amount=7,60,7,farmland,
fence,,0,8_wood_type=oak,85,0,fence,
,,1,8_wood_type=spruce,188,0,spruce_fence,
,,2,8_wood_type=birch,189,0,birch_fence,
,,3,8_wood_type=jungle,190,0,jungle_fence,
,,4,8_wood_type=acacia,192,0,acacia_fence,
,,5,8_wood_type=dark_oak,191,0,dark_oak_fence,
fence_gate,,0,3_direction=0 | 1_in_wall_bit=0 | 1_open_bit=0,107,0,fence_gate,
,,1,3_direction=1 | 1_in_wall_bit=0 | 1_open_bit=0,107,1,fence_gate,
,,2,3_direction=2 | 1_in_wall_bit=0 | 1_open_bit=0,107,2,fence_gate,
,,3,3_direction=3 | 1_in_wall_bit=0 | 1_open_bit=0,107,3,fence_gate,
,,4,3_direction=0 | 1_in_wall_bit=0 | 1_open_bit=1,107,4,fence_gate,
,,5,3_direction=1 | 1_in_wall_bit=0 | 1_open_bit=1,107,5,fence_gate,
,,6,3_direction=2 | 1_in_wall_bit=0 | 1_open_bit=1,107,6,fence_gate,
,,7,3_direction=3 | 1_in_wall_bit=0 | 1_open_bit=1,107,7,fence_gate,
,,8,3_direction=0 | 1_in_wall_bit=1 | 1_open_bit=0,107,8,fence_gate,
,,9,3_direction=1 | 1_in_wall_bit=1 | 1_open_bit=0,107,9,fence_gate,
,,10,3_direction=2 | 1_in_wall_bit=1 | 1_open_bit=0,107,10,fence_gate,
,,11,3_direction=3 | 1_in_wall_bit=1 | 1_open_bit=0,107,11,fence_gate,
,,12,3_direction=0 | 1_in_wall_bit=1 | 1_open_bit=1,107,12,fence_gate,
,,13,3_direction=1 | 1_in_wall_bit=1 | 1_open_bit=1,107,13,fence_gate,
,,14,3_direction=2 | 1_in_wall_bit=1 | 1_open_bit=1,107,14,fence_gate,
,,15,3_direction=3 | 1_in_wall_bit=1 | 1_open_bit=1,107,15,fence_gate,
fire,,0,3_age=0,51,0,fire,
,,1,3_age=1,51,1,fire,
,,2,3_age=2,51,2,fire,
,,3,3_age=3,51,3,fire,
,,4,3_age=4,51,4,fire,
,,5,3_age=5,51,5,fire,
,,6,3_age=6,51,6,fire,
,,7,3_age=7,51,7,fire,
,,8,3_age=8,51,8,fire,
,,9,3_age=9,51,9,fire,
,,10,3_age=10,51,10,fire,
,,11,3_age=11,51,11,fire,
,,12,3_age=12,51,12,fire,
,,13,3_age=13,51,13,fire,
,,14,3_age=14,51,14,fire,
,,15,3_age=15,51,15,fire,
fletching_table,10,,,58,0,crafting_table,
flower_pot,,,,140,0,flower_pot,
flowing_lava,,0,3_liquid_depth=0,10,0,flowing_lava,
,,1,3_liquid_depth=1,10,1,flowing_lava,
,,2,3_liquid_depth=2,10,2,flowing_lava,
,,3,3_liquid_depth=3,10,3,flowing_lava,
,,4,3_liquid_depth=4,10,4,flowing_lava,
,,5,3_liquid_depth=5,10,5,flowing_lava,
,,6,3_liquid_depth=6,10,6,flowing_lava,
,,7,3_liquid_depth=7,10,7,flowing_lava,
,,8,3_liquid_depth=8,10,8,flowing_lava,
,,9,3_liquid_depth=9,10,9,flowing_lava,
,,10,3_liquid_depth=10,10,10,flowing_lava,
,,11,3_liquid_depth=11,10,11,flowing_lava,
,,12,3_liquid_depth=12,10,12,flowing_lava,
,,13,3_liquid_depth=13,10,13,flowing_lava,
,,14,3_liquid_depth=14,10,14,flowing_lava,
,,15,3_liquid_depth=15,10,15,flowing_lava,
flowing_water,,0,3_liquid_depth=0,8,0,flowing_water,
,,1,3_liquid_depth=1,8,1,flowing_water,
,,2,3_liquid_depth=2,8,2,flowing_water,
,,3,3_liquid_depth=3,8,3,flowing_water,
,,4,3_liquid_depth=4,8,4,flowing_water,
,,5,3_liquid_depth=5,8,5,flowing_water,
,,6,3_liquid_depth=6,8,6,flowing_water,
,,7,3_liquid_depth=7,8,7,flowing_water,
,,8,3_liquid_depth=8,8,8,flowing_water,
,,9,3_liquid_depth=9,8,9,flowing_water,
,,10,3_liquid_depth=10,8,10,flowing_water,
,,11,3_liquid_depth=11,8,11,flowing_water,
,,12,3_liquid_depth=12,8,12,flowing_water,
,,13,3_liquid_depth=13,8,13,flowing_water,
,,14,3_liquid_depth=14,8,14,flowing_water,
,,15,3_liquid_depth=15,8,15,flowing_water,
frosted_ice,,0,3_age=0,212,0,frosted_ice,
furnace,,2,3_facing_direction=2,61,2,furnace,
,,3,3_facing_direction=3,61,3,furnace,
,,4,3_facing_direction=4,61,4,furnace,
,,5,3_facing_direction=5,61,5,furnace,
glass,,,,20,0,glass,
glass_pane,,,,102,0,glass_pane,
glowstone,,,,89,0,glowstone,
gold_block,,,,41,0,gold_block,
gold_ore,,,,14,0,gold_ore,
golden_rail,,0,1_rail_data_bit=0 | 3_rail_direction=0,27,0,golden_rail,
,,1,1_rail_data_bit=0 | 3_rail_direction=1,27,1,golden_rail,
,,2,1_rail_data_bit=0 | 3_rail_direction=2,27,2,golden_rail,
,,3,1_rail_data_bit=0 | 3_rail_direction=3,27,3,golden_rail,
,,4,1_rail_data_bit=0 | 3_rail_direction=4,27,4,golden_rail,
,,5,1_rail_data_bit=0 | 3_rail_direction=5,27,5,golden_rail,
,,8,1_rail_data_bit=1 | 3_rail_direction=0,27,8,golden_rail,
,,9,1_rail_data_bit=1 | 3_rail_direction=1,27,9,golden_rail,
,,10,1_rail_data_bit=1 | 3_rail_direction=2,27,10,golden_rail,
,,11,1_rail_data_bit=1 | 3_rail_direction=3,27,11,golden_rail,
,,12,1_rail_data_bit=1 | 3_rail_direction=4,27,12,golden_rail,
,,13,1_rail_data_bit=1 | 3_rail_direction=5,27,13,golden_rail,
granite_stairs,10,0,1_upside_down_bit=0 | 3_weirdo_direction=0,67,0,stone_stairs,
,10,1,1_upside_down_bit=0 | 3_weirdo_direction=1,67,1,stone_stairs,
,10,2,1_upside_down_bit=0 | 3_weirdo_direction=2,67,2,stone_stairs,
,10,3,1_upside_down_bit=0 | 3_weirdo_direction=3,67,3,stone_stairs,
,10,4,1_upside_down_bit=1 | 3_weirdo_direction=0,67,4,stone_stairs,
,10,5,1_upside_down_bit=1 | 3_weirdo_direction=1,67,5,stone_stairs,
,10,6,1_upside_down_bit=1 | 3_weirdo_direction=2,67,6,stone_stairs,
,10,7,1_upside_down_bit=1 | 3_weirdo_direction=3,67,7,stone_stairs,
grass,,,,2,0,grass,
grass_path,,,,208,0,grass_path,
gravel,,,,13,0,gravel,
gray_glazed_terracotta,,0,3_facing_direction=0,242,0,gray_glazed_terracotta,
,,1,3_facing_direction=1,242,1,gray_glazed_terracotta,
,,2,3_facing_direction=2,242,2,gray_glazed_terracotta,
,,3,3_facing_direction=3,242,3,gray_glazed_terracotta,
,,4,3_facing_direction=4,242,4,gray_glazed_terracotta,
,,5,3_facing_direction=5,242,5,gray_glazed_terracotta,
green_glazed_terracotta,,0,3_facing_direction=0,248,0,green_glazed_terracotta,
,,1,3_facing_direction=1,248,1,green_glazed_terracotta,
,,2,3_facing_direction=2,248,2,green_glazed_terracotta,
,,3,3_facing_direction=3,248,3,green_glazed_terracotta,
,,4,3_facing_direction=4,248,4,green_glazed_terracotta,
,,5,3_facing_direction=5,248,5,green_glazed_terracotta,
grindstone,10,,,58,0,crafting_table,
hardened_clay,,,,172,0,hardened_clay,
hay_block,,0,8_pillar_axis=y,170,0,hay_block,
,,4,8_pillar_axis=x,170,4,hay_block,
,,8,8_pillar_axis=z,170,8,hay_block,
,,0,3_direction=0,170,0,hay_block,
,,4,3_direction=1,170,4,hay_block,
,,8,3_direction=2,170,8,hay_block,
,,0,3_deprecated=0,170,0,hay_block,
,,1,3_deprecated=1,170,0,hay_block,
,,2,3_deprecated=2,170,0,hay_block,
,,3,3_deprecated=3,170,0,hay_block,
,,4,3_deprecated=4,170,4,hay_block,
,,5,3_deprecated=5,170,4,hay_block,
,,6,3_deprecated=6,170,4,hay_block,
,,7,3_deprecated=7,170,4,hay_block,
,,8,3_deprecated=8,170,8,hay_block,
,,9,3_deprecated=9,170,8,hay_block,
,,10,3_deprecated=10,170,8,hay_block,
,,11,3_deprecated=11,170,8,hay_block,
heavy_weighted_pressure_plate,,0,3_redstone_signal=0,148,0,heavy_weighted_pressure_plate,
,,1,3_redstone_signal=1,148,1,heavy_weighted_pressure_plate,
,,2,3_redstone_signal=2,148,2,heavy_weighted_pressure_plate,
,,3,3_redstone_signal=3,148,3,heavy_weighted_pressure_plate,
,,4,3_redstone_signal=4,148,4,heavy_weighted_pressure_plate,
,,5,3_redstone_signal=5,148,5,heavy_weighted_pressure_plate,
,,6,3_redstone_signal=6,148,6,heavy_weighted_pressure_plate,
,,7,3_redstone_signal=7,148,7,heavy_weighted_pressure_plate,
,,8,3_redstone_signal=8,148,8,heavy_weighted_pressure_plate,
,,9,3_redstone_signal=9,148,9,heavy_weighted_pressure_plate,
,,10,3_redstone_signal=10,148,10,heavy_weighted_pressure_plate,
,,11,3_redstone_signal=11,148,11,heavy_weighted_pressure_plate,
,,12,3_redstone_signal=12,148,12,heavy_weighted_pressure_plate,
,,13,3_redstone_signal=13,148,13,heavy_weighted_pressure_plate,
,,14,3_redstone_signal=14,148,14,heavy_weighted_pressure_plate,
,,15,3_redstone_signal=15,148,15,heavy_weighted_pressure_plate,
hopper,,0,3_facing_direction=0 | 1_toggle_bit=0,154,0,hopper,
,,2,3_facing_direction=2 | 1_toggle_bit=0,154,2,hopper,
,,3,3_facing_direction=3 | 1_toggle_bit=0,154,3,hopper,
,,4,3_facing_direction=4 | 1_toggle_bit=0,154,4,hopper,
,,5,3_facing_direction=5 | 1_toggle_bit=0,154,5,hopper,
,,8,3_facing_direction=0 | 1_toggle_bit=1,154,8,hopper,
,,9,3_facing_direction=2 | 1_toggle_bit=1,154,9,hopper,
,,10,3_facing_direction=3 | 1_toggle_bit=1,154,10,hopper,
,,11,3_facing_direction=4 | 1_toggle_bit=1,154,11,hopper,
,,12,3_facing_direction=5 | 1_toggle_bit=1,154,12,hopper,
ice,,,,79,0,ice,
iron_bars,,,,101,0,iron_bars,
iron_block,,,,42,0,iron_block,
iron_door,,0,3_direction=0 | 1_open_bit=0 | 1_upper_block_bit=0,71,0,iron_door,
,,1,3_direction=1 | 1_open_bit=0 | 1_upper_block_bit=0,71,1,iron_door,
,,2,3_direction=2 | 1_open_bit=0 | 1_upper_block_bit=0,71,2,iron_door,
,,3,3_direction=3 | 1_open_bit=0 | 1_upper_block_bit=0,71,3,iron_door,
,,4,3_direction=0 | 1_open_bit=1 | 1_upper_block_bit=0,71,4,iron_door,
,,5,3_direction=1 | 1_open_bit=1 | 1_upper_block_bit=0,71,5,iron_door,
,,6,3_direction=2 | 1_open_bit=1 | 1_upper_block_bit=0,71,6,iron_door,
,,7,3_direction=3 | 1_open_bit=1 | 1_upper_block_bit=0,71,7,iron_door,
,,8,1_door_hinge_bit=0 | 1_upper_block_bit=1,71,8,iron_door,
,,9,1_door_hinge_bit=1 | 1_upper_block_bit=1,71,9,iron_door,
iron_ore,,,,15,0,iron_ore,
iron_trapdoor,,0,3_direction=0 | 1_open_bit=0 | 1_upside_down_bit=0,167,3,iron_trapdoor,
,,1,3_direction=1 | 1_open_bit=0 | 1_upside_down_bit=0,167,2,iron_trapdoor,
,,2,3_direction=2 | 1_open_bit=0 | 1_upside_down_bit=0,167,1,iron_trapdoor,
,,3,3_direction=3 | 1_open_bit=0 | 1_upside_down_bit=0,167,0,iron_trapdoor,
,,4,3_direction=0 | 1_open_bit=0 | 1_upside_down_bit=1,167,11,iron_trapdoor,
,,5,3_direction=1 | 1_open_bit=0 | 1_upside_down_bit=1,167,10,iron_trapdoor,
,,6,3_direction=2 | 1_open_bit=0 | 1_upside_down_bit=1,167,9,iron_trapdoor,
,,7,3_direction=3 | 1_open_bit=0 | 1_upside_down_bit=1,167,8,iron_trapdoor,
,,8,3_direction=0 | 1_open_bit=1 | 1_upside_down_bit=0,167,7,iron_trapdoor,
,,9,3_direction=1 | 1_open_bit=1 | 1_upside_down_bit=0,167,6,iron_trapdoor,
,,10,3_direction=2 | 1_open_bit=1 | 1_upside_down_bit=0,167,5,iron_trapdoor,
,,11,3_direction=3 | 1_open_bit=1 | 1_upside_down_bit=0,167,4,iron_trapdoor,
,,12,3_direction=0 | 1_open_bit=1 | 1_upside_down_bit=1,167,15,iron_trapdoor,
,,13,3_direction=1 | 1_open_bit=1 | 1_upside_down_bit=1,167,14,iron_trapdoor,
,,14,3_direction=2 | 1_open_bit=1 | 1_upside_down_bit=1,167,13,iron_trapdoor,
,,15,3_direction=3 | 1_open_bit=1 | 1_upside_down_bit=1,167,12,iron_trapdoor,
jukebox,,,,84,0,jukebox,
jungle_button,,0,1_button_pressed_bit=0 | 3_facing_direction=0,309,0,jungle_button,
,,1,1_button_pressed_bit=0 | 3_facing_direction=1,309,5,jungle_button,
,,2,1_button_pressed_bit=0 | 3_facing_direction=2,309,4,jungle_button,
,,3,1_button_pressed_bit=0 | 3_facing_direction=3,309,3,jungle_button,
,,4,1_button_pressed_bit=0 | 3_facing_direction=4,309,2,jungle_button,
,,5,1_button_pressed_bit=0 | 3_facing_direction=5,309,1,jungle_button,
,,8,1_button_pressed_bit=1 | 3_facing_direction=0,309,8,jungle_button,
,,9,1_button_pressed_bit=1 | 3_facing_direction=1,309,13,jungle_button,
,,10,1_button_pressed_bit=1 | 3_facing_direction=2,309,12,jungle_button,
,,11,1_button_pressed_bit=1 | 3_facing_direction=3,309,11,jungle_button,
,,12,1_button_pressed_bit=1 | 3_facing_direction=4,309,10,jungle_button,
,,13,1_button_pressed_bit=1 | 3_facing_direction=5,309,9,jungle_button,
jungle_door,,0,3_direction=0 | 1_open_bit=0 | 1_upper_block_bit=0,195,0,jungle_door,
,,1,3_direction=1 | 1_open_bit=0 | 1_upper_block_bit=0,195,1,jungle_door,
,,2,3_direction=2 | 1_open_bit=0 | 1_upper_block_bit=0,195,2,jungle_door,
,,3,3_direction=3 | 1_open_bit=0 | 1_upper_block_bit=0,195,3,jungle_door,
,,4,3_direction=0 | 1_open_bit=1 | 1_upper_block_bit=0,195,4,jungle_door,
,,5,3_direction=1 | 1_open_bit=1 | 1_upper_block_bit=0,195,5,jungle_door,
,,6,3_direction=2 | 1_open_bit=1 | 1_upper_block_bit=0,195,6,jungle_door,
,,7,3_direction=3 | 1_open_bit=1 | 1_upper_block_bit=0,195,7,jungle_door,
,,8,1_door_hinge_bit=0 | 1_upper_block_bit=1,195,8,jungle_door,
,,9,1_door_hinge_bit=1 | 1_upper_block_bit=1,195,9,jungle_door,
jungle_fence_gate,,0,3_direction=0 | 1_in_wall_bit=0 | 1_open_bit=0,185,0,jungle_fence_gate,
,,1,3_direction=1 | 1_in_wall_bit=0 | 1_open_bit=0,185,1,jungle_fence_gate,
,,2,3_direction=2 | 1_in_wall_bit=0 | 1_open_bit=0,185,2,jungle_fence_gate,
,,3,3_direction=3 | 1_in_wall_bit=0 | 1_open_bit=0,185,3,jungle_fence_gate,
,,4,3_direction=0 | 1_in_wall_bit=0 | 1_open_bit=1,185,4,jungle_fence_gate,
,,5,3_direction=1 | 1_in_wall_bit=0 | 1_open_bit=1,185,5,jungle_fence_gate,
,,6,3_direction=2 | 1_in_wall_bit=0 | 1_open_bit=1,185,6,jungle_fence_gate,
,,7,3_direction=3 | 1_in_wall_bit=0 | 1_open_bit=1,185,7,jungle_fence_gate,
,,8,3_direction=0 | 1_in_wall_bit=1 | 1_open_bit=0,185,8,jungle_fence_gate,
,,9,3_direction=1 | 1_in_wall_bit=1 | 1_open_bit=0,185,9,jungle_fence_gate,
,,10,3_direction=2 | 1_in_wall_bit=1 | 1_open_bit=0,185,10,jungle_fence_gate,
,,11,3_direction=3 | 1_in_wall_bit=1 | 1_open_bit=0,185,11,jungle_fence_gate,
,,12,3_direction=0 | 1_in_wall_bit=1 | 1_open_bit=1,185,12,jungle_fence_gate,
,,13,3_direction=1 | 1_in_wall_bit=1 | 1_open_bit=1,185,13,jungle_fence_gate,
,,14,3_direction=2 | 1_in_wall_bit=1 | 1_open_bit=1,185,14,jungle_fence_gate,
,,15,3_direction=3 | 1_in_wall_bit=1 | 1_open_bit=1,185,15,jungle_fence_gate,
jungle_pressure_plate,,0,3_redstone_signal=0,304,0,jungle_pressure_plate,
,,1,3_redstone_signal=1,304,1,jungle_pressure_plate,
jungle_stairs,,0,1_upside_down_bit=0 | 3_weirdo_direction=0,136,0,jungle_stairs,
,,1,1_upside_down_bit=0 | 3_weirdo_direction=1,136,1,jungle_stairs,
,,2,1_upside_down_bit=0 | 3_weirdo_direction=2,136,2,jungle_stairs,
,,3,1_upside_down_bit=0 | 3_weirdo_direction=3,136,3,jungle_stairs,
,,4,1_upside_down_bit=1 | 3_weirdo_direction=0,136,4,jungle_stairs,
,,5,1_upside_down_bit=1 | 3_weirdo_direction=1,136,5,jungle_stairs,
,,6,1_upside_down_bit=1 | 3_weirdo_direction=2,136,6,jungle_stairs,
,,7,1_upside_down_bit=1 | 3_weirdo_direction=3,136,7,jungle_stairs,
jungle_standing_sign,10,0,3_ground_sign_direction=0,63,0,standing_sign,
,10,1,3_ground_sign_direction=1,63,1,standing_sign,
,10,2,3_ground_sign_direction=2,63,2,standing_sign,
,10,3,3_ground_sign_direction=3,63,3,standing_sign,
,10,4,3_ground_sign_direction=4,63,4,standing_sign,
,10,5,3_ground_sign_direction=5,63,5,standing_sign,
,10,6,3_ground_sign_direction=6,63,6,standing_sign,
,10,7,3_ground_sign_direction=7,63,7,standing_sign,
,10,8,3_ground_sign_direction=8,63,8,standing_sign,
,10,9,3_ground_sign_direction=9,63,9,standing_sign,
,10,10,3_ground_sign_direction=10,63,10,standing_sign,
,10,11,3_ground_sign_direction=11,63,11,standing_sign,
,10,12,3_ground_sign_direction=12,63,12,standing_sign,
,10,13,3_ground_sign_direction=13,63,13,standing_sign,
,10,14,3_ground_sign_direction=14,63,14,standing_sign,
,10,15,3_ground_sign_direction=15,63,15,standing_sign,
jungle_trapdoor,,0,3_direction=0 | 1_open_bit=0 | 1_upside_down_bit=0,276,3,jungle_trapdoor,
,,1,3_direction=1 | 1_open_bit=0 | 1_upside_down_bit=0,276,2,jungle_trapdoor,
,,2,3_direction=2 | 1_open_bit=0 | 1_upside_down_bit=0,276,1,jungle_trapdoor,
,,3,3_direction=3 | 1_open_bit=0 | 1_upside_down_bit=0,276,0,jungle_trapdoor,
,,4,3_direction=0 | 1_open_bit=0 | 1_upside_down_bit=1,276,11,jungle_trapdoor,
,,5,3_direction=1 | 1_open_bit=0 | 1_upside_down_bit=1,276,10,jungle_trapdoor,
,,6,3_direction=2 | 1_open_bit=0 | 1_upside_down_bit=1,276,9,jungle_trapdoor,
,,7,3_direction=3 | 1_open_bit=0 | 1_upside_down_bit=1,276,8,jungle_trapdoor,
,,8,3_direction=0 | 1_open_bit=1 | 1_upside_down_bit=0,276,7,jungle_trapdoor,
,,9,3_direction=1 | 1_open_bit=1 | 1_upside_down_bit=0,276,6,jungle_trapdoor,
,,10,3_direction=2 | 1_open_bit=1 | 1_upside_down_bit=0,276,5,jungle_trapdoor,
,,11,3_direction=3 | 1_open_bit=1 | 1_upside_down_bit=0,276,4,jungle_trapdoor,
,,12,3_direction=0 | 1_open_bit=1 | 1_upside_down_bit=1,276,15,jungle_trapdoor,
,,13,3_direction=1 | 1_open_bit=1 | 1_upside_down_bit=1,276,14,jungle_trapdoor,
,,14,3_direction=2 | 1_open_bit=1 | 1_upside_down_bit=1,276,13,jungle_trapdoor,
,,15,3_direction=3 | 1_open_bit=1 | 1_upside_down_bit=1,276,12,jungle_trapdoor,
jungle_wall_sign,10,2,3_facing_direction=2,68,2,wall_sign,
,10,3,3_facing_direction=3,68,3,wall_sign,
,10,4,3_facing_direction=4,68,4,wall_sign,
,10,5,3_facing_direction=5,68,5,wall_sign,
kelp,,0,3_age=0,258,0,kelp,WATERLOGGED
,,1,3_age=1,258,1,kelp,WATERLOGGED
,,2,3_age=2,258,2,kelp,WATERLOGGED
,,3,3_age=3,258,3,kelp,WATERLOGGED
,,4,3_age=4,258,4,kelp,WATERLOGGED
,,5,3_age=5,258,5,kelp,WATERLOGGED
,,6,3_age=6,258,6,kelp,WATERLOGGED
,,7,3_age=7,258,7,kelp,WATERLOGGED
,,8,3_age=8,258,8,kelp,WATERLOGGED
,,9,3_age=9,258,9,kelp,WATERLOGGED
,,10,3_age=10,258,10,kelp,WATERLOGGED
,,11,3_age=11,258,11,kelp,WATERLOGGED
,,12,3_age=12,258,12,kelp,WATERLOGGED
,,13,3_age=13,258,13,kelp,WATERLOGGED
,,14,3_age=14,258,14,kelp,WATERLOGGED
,,15,3_age=15,258,15,kelp,WATERLOGGED
ladder,,2,3_facing_direction=2,65,2,ladder,
,,3,3_facing_direction=3,65,3,ladder,
,,4,3_facing_direction=4,65,4,ladder,
,,5,3_facing_direction=5,65,5,ladder,
lantern,10,,,124,0,lit_redstone_lamp,
lapis_block,,,,22,0,lapis_block,
lapis_ore,,,,21,0,lapis_ore,
lava,,0,3_liquid_depth=0,11,0,lava,
,,1,3_liquid_depth=1,11,1,lava,
,,2,3_liquid_depth=2,11,2,lava,
,,3,3_liquid_depth=3,11,3,lava,
,,4,3_liquid_depth=4,11,4,lava,
,,5,3_liquid_depth=5,11,5,lava,
,,6,3_liquid_depth=6,11,6,lava,
,,7,3_liquid_depth=7,11,7,lava,
,,8,3_liquid_depth=8,11,8,lava,
,,9,3_liquid_depth=9,11,9,lava,
,,10,3_liquid_depth=10,11,10,lava,
,,11,3_liquid_depth=11,11,11,lava,
,,12,3_liquid_depth=12,11,12,lava,
,,13,3_liquid_depth=13,11,13,lava,
,,14,3_liquid_depth=14,11,14,lava,
,,15,3_liquid_depth=15,11,15,lava,
leaves,,0,8_old_leaf_type=oak | 1_persistent_bit=0 | 1_update_bit=0,18,4,leaves,
,,1,8_old_leaf_type=spruce | 1_persistent_bit=0 | 1_update_bit=0,18,5,leaves,
,,2,8_old_leaf_type=birch | 1_persistent_bit=0 | 1_update_bit=0,18,6,leaves,
,,3,8_old_leaf_type=jungle | 1_persistent_bit=0 | 1_update_bit=0,18,7,leaves,
,,4,8_old_leaf_type=oak | 1_persistent_bit=0 | 1_update_bit=1,18,4,leaves,
,,5,8_old_leaf_type=spruce | 1_persistent_bit=0 | 1_update_bit=1,18,5,leaves,
,,6,8_old_leaf_type=birch | 1_persistent_bit=0 | 1_update_bit=1,18,6,leaves,
,,7,8_old_leaf_type=jungle | 1_persistent_bit=0 | 1_update_bit=1,18,7,leaves,
,,8,8_old_leaf_type=oak | 1_persistent_bit=1 | 1_update_bit=0,18,8,leaves,
,,9,8_old_leaf_type=spruce | 1_persistent_bit=1 | 1_update_bit=0,18,9,leaves,
,,10,8_old_leaf_type=birch | 1_persistent_bit=1 | 1_update_bit=0,18,10,leaves,
,,11,8_old_leaf_type=jungle | 1_persistent_bit=1 | 1_update_bit=0,18,11,leaves,
