id, version, meta, id, meta, flags
,1901,east=low | west=low | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=low | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=low | west=tall | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=short | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=none | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=low | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=short | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=mossy_stone_brick,
,1901,east=tall | west=tall | north=tall | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=tall | 8_wall_connection_type_west=tall | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=mossy_stone_brick,
,1901,,cobblestone_wall,8_wall_block_type=mossy_stone_brick,
mossy_stone_bricks,1451,,stonebrick,8_stone_brick_type=mossy,HEIGHTMAP
moving_piston,1451,,movingBlock,,
mushroom_stem,1451,down=false | up=false | north=true | south=true | east=true | west=true,brown_mushroom_block,3_huge_mushroom_bits=10,HEIGHTMAP
,1451,down=true | up=true | north=true | south=true | east=true | west=true,brown_mushroom_block,3_huge_mushroom_bits=15,HEIGHTMAP
mycelium,1451,,mycelium,,HEIGHTMAP
nether_brick_fence,1451,,nether_brick_fence,,
nether_brick_slab,1451,type=double,double_stone_slab,8_stone_slab_type=nether_brick,HEIGHTMAP
,1451,type=bottom,stone_slab,8_stone_slab_type=nether_brick | 1_top_slot_bit=0,HEIGHTMAP
,1451,type=top,stone_slab,8_stone_slab_type=nether_brick | 1_top_slot_bit=1,HEIGHTMAP
nether_brick_stairs,1451,facing=east | half=bottom,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=0,HEIGHTMAP
,1451,facing=west | half=bottom,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=1,HEIGHTMAP
,1451,facing=south | half=bottom,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=2,HEIGHTMAP
,1451,facing=north | half=bottom,nether_brick_stairs,1_upside_down_bit=0 | 3_weirdo_direction=3,HEIGHTMAP
,1451,facing=east | half=top,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=0,HEIGHTMAP
,1451,facing=west | half=top,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=1,HEIGHTMAP
,1451,facing=south | half=top,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=2,HEIGHTMAP
,1451,facing=north | half=top,nether_brick_stairs,1_upside_down_bit=1 | 3_weirdo_direction=3,HEIGHTMAP
nether_brick_wall,1901,east=none | west=none | north=none | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=none | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=none | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=none | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=none | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=none | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=none | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=low | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=low | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=low | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=low | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=low | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=low | south=tall | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=short | 8_wall_connection_type_south=tall | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=tall | south=none | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=tall | south=none | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=none | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=tall | south=low | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=tall | south=low | up=true,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=short | 1_wall_post_bit=1 | 8_wall_block_type=nether_brick,
,1901,east=none | west=none | north=tall | south=tall | up=false,cobblestone_wall,8_wall_connection_type_east=none | 8_wall_connection_type_west=none | 8_wall_connection_type_north=tall | 8_wall_connection_type_south=tall | 1_wall_post_bit=0 | 8_wall_block_type=nether_brick,
